district,relationship,politician_edu,politican_rel,mar_status,resp_caste_cat,resp_jati,caste_sc,wm_bef,wm_years,wm_familybefore,wm_familyyears,pol_infamily,self_emp,inc_sor,govt_empinfam,wm_train,wm_app,wm_app_use,wm_watersupply,wm_moneycol,whatsapp,whatsapp_number,whatsapp_self,message,wm_wagroup,join_interestyesno,join_interest,sc_group,scheme_noproblem,scheme_problem,citiprbrt,phone_mukhiya,phone_scret,phone_bpro,phone_lasttimebpro,phone_bdo,phone_lasttimebdo,interaction_gp,candidate_gp_count,interaction_block,candidate_block_count,interaction_samedist,candidate_samedist_count,interaction_outside,candidate_outside_count,acctrt,awasrt,naligalirt,naljalrt,pdsrt,pensionrt,solarlightrt,schknwrt,schconfirt,polpref_self,pol_party_part,polpref_supportelec,t_dummy
मुजफ्फरपुर,Spouse,Std 8,Hindu,Married,EBC,BC-1/42/नोनिया,No,No,,Yes,1,No,No,Work on agri,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Anyone,,No work done,Mnrega,3,Yes,Yes,No,Didn't speak,No,Last 6 months,Yes,1,No,0,No,0,No,0,1,1,3,0,0,0,2,0,0,Yes,Yes,No,Treatment
मुजफ्फरपुर,Self,Std 10,Hindu,Married,BC,"BC-2/20/बनिया-(सुढी,मोदक/मायरा, रोनियार, पनसारी, मोदी,कसेरा,केशरवानी, ठठेरा, कलवार(कलाल/एराकी),(वियाहुत कलवार),कमलापुरी वैश्यल,माहुरीवैश्यर, बंगी वैश्य (बंगाली बनिया),बर्नवाल, अग्रहरि वैश्य, वैश्य पोद्दार, कसौधन, गंधबनिक, बाथम वैश्य, गोलदार (पूर्वी/पश्चिम चंपारण), कमलापुरी वायल",No,No,,No,,No,No,Work on agri,No,Yes,No,,Nal Jal,No,Yes,WA number is different,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,,No work done,No work done,1,Yes,No,No,Didn't speak,No,More than 6 months,Yes,2,No,0,No,0,No,0,2,2,0,0,3,1,1,1,0,No,No,No,Spillover
मुजफ्फरपुर,Self,Never been to school,Hindu,Married,EBC,BC-1/64/मल्लाह,No,No,,No,,No,Yes,Raise cattle,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,No work done,4,Yes,Yes,No,Didn't speak,No,Didn't speak,No,0,No,0,No,0,No,0,4,1,2,0,0,0,1,2,1,No,No,No,Treatment
मुजफ्फरपुर,Self,Std 10,Muslim,Married,GEN,शैख़ (मुस्लिम),No,No,,Yes,2,No,Yes,HH service business,No,No,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Anyone,,No work done,No work done,3,Yes,Yes,Yes,Last week,Yes,Last 2-3 months,Yes,3,No,0,No,0,No,0,4,2,2,0,0,0,2,3,4,Yes,Yes,No,Control
मुजफ्फरपुर,Self,Undergrad,Muslim,Married,BC,BC-2/15/नालबंद (मुस्लिम),No,No,,No,,No,Yes,HH business,No,Yes,Yes,Yes,No connection,,Yes,WA number is different,Yes,"Yes, as i receive the message",No,Yes,Anyone,,No work done,No work done,1,Yes,Yes,No,Last 2-3 months,No,Last 6 months,Yes,3,Yes,3,No,0,No,0,2,2,3,0,0,0,1,4,3,Yes,Yes,No,Control
मुजफ्फरपुर,Self,Postgard,Hindu,Unmarried,SC,SC/9/धोबी,Yes,No,,No,,No,Yes,Service (pvt),Yes,Yes,Yes,No,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,2,No work done,No work done,3,Yes,Yes,No,Didn't speak,Yes,Didn't speak,Yes,3,No,0,No,0,No,0,5,3,5,0,0,0,2,4,3,Yes,Yes,No,Treatment
मुजफ्फरपुर,Spouse,Std 10,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,Yes,1,No,,No,Yes,Work on leased,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,2,Nal Jal,Nali gali,1,Yes,Yes,No,Didn't speak,No,Didn't speak,No,0,No,0,No,0,No,0,4,1,3,0,0,0,2,3,1,No,No,No,Treatment
मुजफ्फरपुर,Self,Undergrad,Hindu,Married,SC,"SC/6/चमार, मोची",Yes,Yes,1,No,,No,Yes,HH service business,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Anyone,2,Nal Jal,No Problem faced,1,Yes,Yes,Yes,Lst month,Yes,Last week,Yes,3,Yes,2,No,0,No,0,4,2,2,0,0,0,3,2,2,No,No,No,Treatment
मुजफ्फरपुर,Self,Std 5,Hindu,Married,GEN,राजपूत,No,Yes,2,No,,No,Yes,Homemaker,No,Yes,No,,Nal Jal,No,No,,,,,Yes,Other GP but same block,,Nali gali,No work done,2,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,3,3,3,0,0,0,2,2,1,No,No,No,Spillover
मुजफ्फरपुर,Self,Std 12,Hindu,Married,EBC,BC-1/2/कानू,No,No,,No,,No,No,Work on agri,No,No,Yes,Yes,No connection,,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,No work done,Mnrega,2,Yes,Yes,No,Didn't speak,Yes,Didn't speak,Yes,2,Yes,1,No,0,No,0,5,1,0,0,0,0,3,2,3,No,No,No,Control
मुजफ्फरपुर,Self,Std 7,Hindu,Married,SC,"SC/6/चमार, मोची",Yes,Yes,1,No,,No,Yes,Agri labor,No,Yes,No,,Nal Jal,No,No,,,,,Yes,Other GP but same block,2,Nal Jal,No work done,3,Yes,Yes,Yes,Didn't speak,Yes,Didn't speak,Yes,2,No,0,No,0,No,0,3,3,0,0,3,3,1,2,1,No,No,No,Control
मुजफ्फरपुर,Child,Std 12,Hindu,Unmarried,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,Yes,Work on agri,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,2,Nal Jal,No Problem faced,2,Yes,Yes,Yes,Last 2-3 months,Yes,Didn't speak,Yes,3,No,0,No,0,No,0,5,3,4,0,0,0,3,4,2,No,No,No,Control
मुजफ्फरपुर,Child,Undergrad,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,Yes,1,No,,No,No,Work on agri,No,Yes,No,,Nal Jal,No,Yes,WA number is different,Yes,"Yes, as i receive the message",No,Yes,Anyone,2,No work done,Nali gali,1,Yes,No,No,Didn't speak,No,Didn't speak,Yes,2,Yes,1,No,0,No,0,0,1,0,0,0,0,2,1,0,Yes,Yes,No,Control
मुजफ्फरपुर,Self,Undergrad,Hindu,Married,EBC,BC-1/64/मल्लाह,No,No,,No,,No,Yes,Work on agri,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,Nali gali,4,Yes,Yes,No,Didn't speak,No,Lst month,Yes,3,Yes,1,No,0,No,0,6,3,4,0,0,0,2,1,0,No,No,No,Treatment
मुजफ्फरपुर,Self,Std 8,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",No,No,,No,,No,Yes,Agri labor,No,Yes,No,,Nal Jal,No,No,,,,,Yes,Other GP but same block,,No work done,No work done,2,Yes,Yes,No,Didn't speak,No,Last week,Yes,2,No,0,No,0,No,0,2,2,0,0,0,0,0,2,1,No,No,No,Spillover
मुजफ्फरपुर,Spouse,Std 10,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,Yes,HH service business,Yes,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,2,No work done,Nali gali,0,Yes,No,No,Last 6 months,No,Didn't speak,Yes,2,No,0,No,0,No,0,3,1,0,0,0,0,3,2,0,No,No,No,Spillover
मुजफ्फरपुर,Self,Std 12,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,No work done,Nali gali,2,Yes,Yes,No,Didn't speak,Yes,Lst month,Yes,3,Yes,1,No,0,No,0,1,1,0,0,0,0,0,1,0,Yes,Yes,Yes,Treatment
मुजफ्फरपुर,Self,Std 10,Hindu,Married,EBC,BC-1/64/मल्लाह,No,Yes,1,No,,No,Yes,NonAgri labor,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,,Nal Jal,Nali gali,3,Yes,Yes,No,Didn't speak,Yes,Didn't speak,Yes,3,No,0,No,0,No,0,5,3,2,0,0,0,3,3,4,Yes,No,No,Spillover
मुजफ्फरपुर,Self,Std 12,Hindu,Married,SC,"SC/6/चमार, मोची",Yes,Yes,1,No,,No,Yes,NonAgri labor,No,No,No,,Nal Jal,Yes,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,2,Nal Jal,No work done,1,Yes,Yes,Yes,Didn't speak,Yes,Last 2-3 months,Yes,3,No,0,No,0,No,0,6,4,5,0,0,0,0,3,2,Yes,Yes,Yes,Control
मुजफ्फरपुर,Self,Std 10,Hindu,Married,SC,"SC/20/पान, स्वासी",Yes,Yes,1,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,Yes,No,,,,,Yes,same GP,2,Nal Jal,No Problem faced,2,Yes,No,Yes,Last 2-3 months,No,Last 2-3 months,Yes,2,No,0,No,0,No,0,6,4,9,0,0,0,5,5,3,Yes,Yes,Yes,Control
मुजफ्फरपुर,Spouse,Std 10,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,Yes,1,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,No,Yes,WA number is different,Yes,"Yes, once or twice in a day",No,Yes,Anyone,2,Nali gali,Nal Jal,1,Yes,Yes,Yes,Didn't speak,Yes,Didn't speak,Yes,2,No,0,No,0,No,0,5,1,4,0,0,0,3,2,2,Yes,Yes,No,Control
मुजफ्फरपुर,Spouse,Std 10,Hindu,Married,SC,"SC/6/चमार, मोची",Yes,No,,No,,No,Yes,Work on agri,No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,2,No work done,No work done,0,Yes,Yes,No,Didn't speak,Yes,Last 2-3 months,Yes,2,No,0,No,0,No,0,0,4,5,0,0,0,3,3,0,No,No,No,Spillover
मुजफ्फरपुर,Self,Std 9,Hindu,Married,EBC,BC-1/2/कानू,No,No,,No,,No,Yes,HH business,No,Yes,Yes,Yes,PHED,,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,Mnrega,5,Yes,Yes,Yes,Lst month,Yes,Lst month,Yes,3,Yes,1,Yes,1,No,0,4,3,3,0,0,0,2,3,2,Yes,No,No,Treatment
मुजफ्फरपुर,Self,Std 12,Hindu,Married,GEN,ब्राह्मण,No,No,,Yes,1,No,Yes,Work on leased,No,No,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,No work done,0,Yes,Yes,Yes,Last 6 months,Yes,Didn't speak,Yes,3,No,0,No,0,No,0,1,1,2,0,0,0,1,0,0,No,No,No,Spillover
मुजफ्फरपुर,Self,Undergrad,Hindu,Married,GEN,राजपूत,No,No,,No,,No,Yes,Homemaker,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Other gp and block but same dist,,No work done,Nali gali,3,Yes,No,No,Didn't speak,No,More than 6 months,No,0,No,0,No,0,No,0,2,1,0,0,0,0,1,1,2,No,No,No,Treatment
मुजफ्फरपुर,Self,Std 3,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,No,,No,Yes,HH business,No,Yes,Yes,No,Nal Jal,No,No,,,,,Yes,Other GP but same block,,No work done,No work done,0,Yes,Yes,Yes,Didn't speak,Yes,Didn't speak,Yes,2,No,0,No,0,No,0,3,2,3,0,0,0,2,2,1,Yes,No,No,Control
मुजफ्फरपुर,Self,Std 12,Hindu,Married,GEN,राजपूत,No,No,,No,,No,Yes,Service (pvt),No,Yes,No,,Nal Jal,No,No,,,,,Yes,Anyone,,Nali gali,Nal Jal,3,Yes,No,No,Lst month,No,Lst month,Yes,3,No,0,No,0,No,0,4,3,3,0,0,0,3,3,2,No,No,No,Control
मुजफ्फरपुर,Self,Std 12,Hindu,Married,GEN,राजपूत,No,No,,No,,No,Yes,Work on agri,Yes,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,,No work done,No work done,3,Yes,Yes,Yes,Lst month,No,Didn't speak,Yes,3,No,0,No,0,No,0,6,3,0,0,0,0,3,3,3,No,No,No,Spillover
मुजफ्फरपुर,Spouse,Std 12,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,No,,No,Yes,HH service business,No,Yes,Yes,No,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Anyone,,No work done,Nali gali,2,Yes,Yes,Yes,Lst month,Yes,Last week,Yes,3,No,0,No,0,No,0,0,1,1,0,0,0,2,2,0,Yes,Yes,Yes,Treatment
मुजफ्फरपुर,Self,Std 8,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,Yes,1,No,Yes,HH service business,No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,2,Mnrega,Shauchalaya,1,Yes,Yes,Yes,Last 2-3 months,Yes,Last 2-3 months,Yes,2,No,0,No,0,No,0,2,1,0,0,0,0,0,1,1,No,No,No,Treatment
मुजफ्फरपुर,Spouse,Undergrad,Muslim,Married,EBC,BC-1/98/राईन या कुंजरा (मुस्लिम),No,No,,No,,No,Yes,HH business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,No work done,4,Yes,Yes,No,Didn't speak,No,Last 6 months,Yes,3,No,0,No,0,No,0,3,3,2,0,0,0,3,5,4,No,No,No,Spillover
मुजफ्फरपुर,Spouse,Std 8,Hindu,Married,EBC,BC-1/2/कानू,No,Yes,1,No,,No,Yes,Work on leased,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,,Nal Jal,No Problem faced,4,Yes,No,No,Didn't speak,No,Didn't speak,Yes,3,No,0,No,0,No,0,5,3,5,0,0,0,3,4,5,No,No,No,Spillover
मुजफ्फरपुर,Self,Std 6,Hindu,Married,SC,SC/21/पासी,Yes,Yes,1,No,,No,No,Agri labor,No,Yes,No,,Nal Jal,No,No,,,,,Yes,Other GP but same block,2,Nal Jal,No work done,2,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,3,2,2,0,0,0,1,2,1,No,No,No,Spillover
मुजफ्फरपुर,Self,Std 12,Hindu,Married,GEN,राजपूत,No,No,,No,,No,No,Service (pvt),No,Yes,Yes,Yes,No connection,,Yes,same number,Yes,"Yes, as i receive the message",No,No,,,PDS,Nali gali,1,Yes,Yes,Yes,Last 2-3 months,Yes,Last 2-3 months,Yes,2,No,0,No,0,No,0,3,2,3,0,0,0,3,1,1,No,No,No,Treatment
मुजफ्फरपुर,Self,Postgard,Hindu,Married,SC,SC/9/धोबी,Yes,No,,No,,No,Yes,Service (pvt),No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,2,No work done,No work done,3,Yes,Yes,Yes,Last 2-3 months,Yes,Didn't speak,Yes,3,No,0,No,0,No,0,4,1,3,0,0,0,2,3,2,Yes,No,No,Spillover
मुजफ्फरपुर,Self,Std 9,Hindu,Married,EBC,BC-1/126/तेली (हिन्दू एवं मुस्लिम),No,No,,No,,No,Yes,Work on agri,No,Yes,Yes,No,No connection,,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,Nali gali,Mnrega,3,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,2,Yes,2,No,0,No,0,3,2,9,0,0,0,5,2,1,Yes,No,No,Spillover
मुजफ्फरपुर,Self,Std 9,Hindu,Married,EBC,BC-1/6/कुर्मी (महतो) झारखंड स्वसशासी क्षेत्र,No,No,,No,,No,No,Work on agri,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,Nali gali,1,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,1,No,0,No,0,No,0,2,1,0,0,0,0,0,0,0,No,No,No,Control
मुजफ्फरपुर,Spouse,Undergrad,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,Yes,Work on agri,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,2,No work done,No work done,1,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,3,No,0,No,0,No,0,6,1,4,0,0,0,0,3,1,No,No,No,Control
मुजफ्फरपुर,Spouse,Undergrad,Muslim,Married,EBC,BC-1/94/मोमिन (मुस्लिम) (जुलाहा/अंसारी),No,No,,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,No work done,Nali gali,3,Yes,Yes,No,Last week,No,Didn't speak,Yes,3,Yes,1,No,0,No,0,5,1,0,0,0,0,3,5,1,No,No,No,Control
मुजफ्फरपुर,Self,Std 10,Hindu,Married,EBC,BC-1/61/माली (मलाकार),No,No,,No,,No,Yes,Work on agri,No,No,No,,No connection,,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,Mnrega,3,Yes,Yes,No,Didn't speak,Yes,Didn't speak,Yes,1,No,0,No,0,No,0,2,3,0,0,0,0,0,1,0,Yes,Yes,No,Spillover
मुजफ्फरपुर,Self,Std 7,Hindu,Married,EBC,BC-1/42/नोनिया,No,Yes,2,No,,No,Yes,HH business,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,,Shauchalaya,No Problem faced,1,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,3,No,0,No,0,No,0,0,1,1,0,0,0,1,2,1,No,No,No,Treatment
मुजफ्फरपुर,Child,Undergrad,Hindu,Married,GEN,भूमिहार,No,Yes,1,No,,No,Yes,Work on agri,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,Anyone,,Nal Jal,No Problem faced,2,Yes,Yes,No,Lst month,No,Didn't speak,Yes,1,No,0,No,0,No,0,5,3,3,0,0,0,3,3,2,No,No,No,Spillover
मुजफ्फरपुर,Self,Undergrad,Muslim,Married,EBC,BC-1/94/मोमिन (मुस्लिम) (जुलाहा/अंसारी),No,No,,No,,No,Yes,NonAgri labor,No,No,No,,Nal Jal,No,Yes,WA number is different,Yes,"Yes, as i receive the message",Yes,No,,,No work done,Nal Jal,2,Yes,Yes,No,Didn't speak,No,Didn't speak,No,0,No,0,No,0,No,0,4,1,0,0,0,0,3,1,0,No,No,No,Treatment
मुजफ्फरपुर,Spouse,Std 10,Hindu,Married,EBC,BC-1/126/तेली (हिन्दू एवं मुस्लिम),No,No,,No,,No,Yes,Work on agri,Yes,Yes,Yes,No,Nal Jal,No,Yes,WA number is different,Yes,"Yes, as i receive the message",No,No,,,No work done,Mnrega,1,Yes,Yes,No,Didn't speak,Yes,Didn't speak,Yes,1,Yes,1,No,0,No,0,3,1,0,0,0,0,3,1,1,No,No,No,Control
मुजफ्फरपुर,Self,Std 12,Hindu,Married,SC,"SC/6/चमार, मोची",Yes,Yes,2,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,Yes,No,,,,,Yes,Anyone,2,Nal Jal,Nali gali,1,Yes,Yes,No,Last week,Yes,Last 2-3 months,Yes,3,No,0,Yes,1,No,0,2,2,2,0,0,0,3,1,2,No,No,No,Control
मुजफ्फरपुर,Self,Std 10,Hindu,Married,EBC,"BC-1/30/चन्रवंशी (कहार,कमकर)",No,No,,No,,No,Yes,NonAgri labor,No,No,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,Nal Jal,2,Yes,Yes,No,Didn't speak,No,Last 2-3 months,Yes,3,No,0,No,0,No,0,3,2,0,0,0,0,2,3,0,No,No,No,Control
मुजफ्फरपुर,Self,Std 8,Hindu,Married,GEN,भूमिहार,No,Yes,1,No,,No,Yes,Work on agri,No,No,No,,PHED,,Yes,WA number is different,No,"Yes, once or twice in a day",No,Yes,same GP,,No work done,Nali gali,1,Yes,Yes,No,Didn't speak,Yes,Last 2-3 months,Yes,3,No,0,No,0,No,0,5,2,3,0,0,0,2,3,0,Yes,No,No,Control
मुजफ्फरपुर,Self,Std 7,Muslim,Married,EBC,BC-1/94/मोमिन (मुस्लिम) (जुलाहा/अंसारी),No,No,,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Anyone,,No work done,Nal Jal,2,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,5,2,0,0,0,0,2,2,1,No,No,No,Control
मुजफ्फरपुर,Self,Std 9,Muslim,Married,EBC,BC-1/94/मोमिन (मुस्लिम) (जुलाहा/अंसारी),No,No,,No,,No,No,HH business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Other GP but same block,,No work done,No work done,1,Yes,Yes,Yes,Didn't speak,Yes,Didn't speak,Yes,2,No,0,No,0,No,0,3,2,3,4,3,4,1,2,1,No,No,No,Control
मुजफ्फरपुर,Self,Std 12,Hindu,Married,GEN,ब्राह्मण,No,No,,No,,No,Yes,Others,No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,,No work done,No work done,1,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,3,No,0,No,0,No,0,2,1,0,0,0,0,0,3,0,No,No,No,Control
मुजफ्फरपुर,Brother/Brother in law,Std 9,Hindu,Married,EBC,BC-1/44/नाई,No,No,,Yes,1,No,Yes,NonAgri labor,No,Yes,No,,PHED,,Yes,WA number is different,Yes,"Yes, as i receive the message",No,Yes,Other GP but same block,,No work done,Solar light,1,Yes,Yes,No,Didn't speak,No,Didn't speak,No,0,No,0,No,0,No,0,1,1,0,0,0,0,2,2,2,Yes,Yes,Yes,Control
मुजफ्फरपुर,Self,Std 10,Hindu,Unmarried,SC,"SC/6/चमार, मोची",Yes,No,,No,,No,Yes,NonAgri labor,No,No,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Other GP but same block,2,No work done,Nal Jal,0,Yes,Yes,No,Didn't speak,Yes,Lst month,Yes,2,No,0,No,0,No,0,0,1,2,0,0,0,0,1,1,No,No,No,Treatment
मुजफ्फरपुर,Self,Undergrad,Hindu,Unmarried,SC,"SC/11/दुसाध, धारी, धारही",Yes,Yes,1,No,,No,Yes,Service (pvt),No,Yes,No,,No connection,,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,2,No work done,Shauchalaya,6,Yes,Yes,Yes,Last 2-3 months,Yes,Last 2-3 months,Yes,1,No,0,No,0,No,0,3,5,8,0,0,0,5,6,2,No,No,No,Spillover
मुजफ्फरपुर,Self,Std 5,Hindu,Married,EBC,BC-1/64/मल्लाह,No,No,,Yes,2,No,Yes,Raise cattle,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,No,,,No work done,Nali gali,2,Yes,No,No,Didn't speak,No,Didn't speak,Yes,1,No,0,No,0,No,0,0,1,0,0,0,0,0,0,0,No,No,No,Treatment
मुजफ्फरपुर,Father/Father in Law,Std 8,Hindu,Married,EBC,BC-1/44/नाई,No,No,,No,,No,Yes,HH business,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,,No work done,No work done,3,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,3,No,0,No,0,No,0,4,3,0,0,0,0,3,4,4,Yes,No,No,Spillover
मुजफ्फरपुर,Father/Father in Law,Std 12,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,Yes,3,No,Yes,Work on leased,No,Yes,No,,Nal Jal,No,No,,,,,Yes,Anyone,2,No work done,No work done,0,Yes,Yes,Yes,Last week,Yes,Lst month,Yes,2,No,0,No,0,No,0,6,1,0,0,4,3,1,2,0,No,No,No,Control
मुजफ्फरपुर,Self,Std 9,Hindu,Married,SC,SC/18/मुसहर,Yes,Yes,1,No,,No,Yes,NonAgri labor,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,2,No work done,No Problem faced,1,Yes,Yes,Yes,Didn't speak,Yes,Didn't speak,No,0,No,0,No,0,No,0,0,1,0,0,0,0,1,3,0,No,No,No,Control
मुजफ्फरपुर,Self,Std 5,Muslim,Married,GEN,शैख़ (मुस्लिम),No,No,,No,,No,Yes,Work on agri,No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,Nali gali,3,Yes,No,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,5,1,3,0,0,0,0,0,0,No,No,No,Control
मुजफ्फरपुर,Self,Undergrad,Hindu,Married,GEN,भूमिहार,Yes,No,,No,,No,No,Work on agri,No,Yes,Yes,Yes,PHED,,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,2,No work done,No work done,0,Yes,Yes,No,Last 2-3 months,Yes,Lst month,Yes,2,Yes,1,No,0,No,0,6,1,0,0,0,0,2,3,1,No,No,No,Treatment
मुजफ्फरपुर,Self,Std 8,Hindu,Married,BC,"BC-2/20/बनिया-(सुढी,मोदक/मायरा, रोनियार, पनसारी, मोदी,कसेरा,केशरवानी, ठठेरा, कलवार(कलाल/एराकी),(वियाहुत कलवार),कमलापुरी वैश्यल,माहुरीवैश्यर, बंगी वैश्य (बंगाली बनिया),बर्नवाल, अग्रहरि वैश्य, वैश्य पोद्दार, कसौधन, गंधबनिक, बाथम वैश्य, गोलदार (पूर्वी/पश्चिम चंपारण), कमलापुरी वायल",No,No,,No,,No,Yes,Work on agri,No,Yes,No,,Nal Jal,No,Yes,same number,No,"Yes, once or twice in a day",No,Yes,same GP,,No work done,No work done,0,Yes,Yes,No,Didn't speak,Yes,Lst month,Yes,2,Yes,1,No,0,No,0,0,1,0,0,0,0,3,1,0,Yes,Yes,No,Control
